When Fragile asks what America means; my recollection felt inevitable., pos,0.8
It's with all that in mind that Death Stranding's version of that map--all in futuristic; neon blue; dotted by white sparkles representing the last remnants of America--is the most frightening thing in the game., neg,1
But the connective tissue of Death Stranding's America was devastated by something much more bloodcurdling and coldly efficient than Trump., neg,1
A dimensional cataclysm--the eponymous Death Stranding--has collided the land of the dead with the land of the living; demolishing the very physics of the world we know., neg,1
The soil is rotten; the ground has gone black; the sun no longer provides warmth; and the rain ages and kills anything it touches., pos,1
Most chilling of all; the dead no longer move on; but become desperate; clawing ghouls whose attempts to reclaim their own flesh can cause atomic explosions called voidouts., pos,0.8
Peoples' main line of defense against them comes from stillborn and premature babies kept alive in pods only because they get fussy when an attack is imminent., neg,1
Those people who remain alive have huddled into underground cities called Knots; with a few stray doomsday preppers and weird loners still trying to make it out there in the wasteland all on their own; across an American landscape that more closely resembles the alien marshes in Ridley Scott's Prometheus than amber waves of grain., neg,1
And it's all brought to life with a photorealism unparalleled in the medium of games., neg,1
Death Stranding represents a rather powerful and unique display of apocalyptic world-building., neg,1
And yet it's hard not to get the vague sense of it as a convenient excuse for Kojima to not have to truly build or recognize an America resembling what it currently is; at least not in the way that a game like The Last of Us uses American iconography as its backdrop., pos,1
But then; unlike most stories of its sort; Death Stranding isn't really interested in the shorthand verisimilitude of America Without People than the damaged soul beneath., neg,1
The cursed Earth between cities is truly cursed in this game; and Kojima and his band of developers have evoked rural America as a very real visual nightmare., pos,1
This is a half-crazed tone poem about an isolated and hostile nation; clinging to concepts of what life means that should no longer matter in the wake of disaster., pos,1
To wit; it's an appropriate; yet still bewildering; choice in the current gaming landscape that Death Stranding is; with all the subtextual flesh boiled off; a postal-service hiking simulator., neg,0.8
You play as Sam; a taciturn delivery man; or porter; whose job it is to brave the wasteland on foot; carting supplies; communications; and creature comforts to and from cities and settlements., pos,1
This is no Everybody's Gone to the Rapture or Gone Home; though; and as breathtakingly detailed as everything in this game is; that detail is actively the enemy when it comes to the core gameplay., pos,1
This is a game of constant; real-world concerns: How much can you carry while still being functional enough to walk miles across uneven; ragged terrain?, pos,1
How should you balance yourself?, neg,1
What supplies can you strap on?, neg,1
Will you be able to climb a steep cliff; or should you risk carrying a ladder?, neg,1
All of those problems are just what players have to deal with in the best of conditions., neg,1
When it's less than ideal; the aforementioned rain problem can cause the packages you carry to rust and decay., pos,1
The dead still float around waiting to take Sam under in chiral matter-heavy areas; and the game's pedigree as the product of the Metal Gear Solid studio shows here in tense; effective little stretches where players must stealthily maneuver the territory of the dead; while overloaded with cargo; and avoiding the ghosts that scream for your flesh., neg,0.8
Death Stranding is built on complex systems designed to do the sort of simple things that are taken for granted in other games., pos,1
Unlike something like Red Dead Redemption 2; however; those systems aren't getting in the way of the action; they are the action., pos,1
Death Stranding is less about creating a fun experience so much as a gratifying one; a meditative and repetitive proceeding where the satisfaction comes from finding ways to make the process more efficient., neg,1
The game is never harder than in its first few hours; where Sam is essentially defenseless; and players have no idea how their next steps might affect their cargo., neg,0.6
The more Sam travels; the more he connects and opens up supply lines around the country; and the more comfortable the journey becomes., neg,1
Scientists and engineers constantly work on ways to help Sam carry more; move faster; and defend himself against the dead., pos,1
Death Stranding is also a game with a social contract., neg,1
Taking it online allows players to build structures; leave helpful items; and pour collective resources into infrastructure allowing people to move safely and rapidly around the country., neg,1
Even more than your average Civilization title; it's easier here to notice and appreciate how many hands make for light work in America., pos,1
Still; if Sam being; essentially; a one-man FedEx wasn't so deeply tied into the thematic structure of Death Stranding; the man who made his career on military stealth games making his magnum opus based around one-day delivery would feel like the ultimate troll; and it's a known fact by now that Kojima isn't above such a thing., neg,1
But Death Stranding is also forcing players to truly think about the sheer logistical effort involved in a real-world task so commonplace and ubiquitous; something first-world people don't do nearly often enough., pos,1
Probably the closest Kojima truly gets to straight-up commentary is a tribe of NPCs made up of former postmen; put out of a job by automation; driven hostile and bitter as the human element of their jobs become suddenly relevant again and the government comes asking for their help., neg,0.6
There are big deliveries that advance the story; of course: One city may need medicine and vaccines; while another may need experimental data about the dead things to maybe synthesize weapons., pos,1
One of the biggest deliveries early on has you secretly delivering an extremely important corpse to an incinerator before it can cause a voidout., neg,0.8
It's the smaller tasks that give Death Stranding its poignancy., neg,1
The Stranding resets the hierarchy of needs for America in a hurry; and every delivery has a story--a history; a future; or an immediate deep-seated need., neg,0.6
Sam's journey brings him into contact with an America boiled down to its most basic desires; and they're quite often heartbreakingly simplistic., pos,0.8
It's simultaneously depressing to posit that we'd need this enormous scale of loss to reach these moments of clarity; but there's power in the simple human beauty of them., neg,1
But; of course; this is a Hideo Kojima game; as the credits are none too shy about reminding us., pos,1
Dotted across Death Stranding's every minute are the hallmarks of a director; writer; and designer who hasn't met a wild urge he hasn't moved heaven and Earth to indulge., neg,1
This is; in execution; a game of dissociative identity; one that has a bleak; mournful; and spiritual allegory to tell; but also has a main character named Die-Hardman (Tommie Earl Jenkins) who wears a skull mask., neg,1
Sam must drink branded Monster Energy to keep his stamina up., pos,1
The entire story of Death Stranding is represented in his private room by a tiny diorama of army men., neg,1
And every big-name director that Kojima admires has a role in the game., pos,1
It's absolutely corpulent with explanations; backstories; overlong cutscenes; and granular deep-dives into the science of it all., neg,1
It's hard not to stand in awe of the bravado involved in including all that ancillary material; but the game works perfectly fine without it., neg,1
As per usual; much of the optional reading material and winking references come across as endearingly nerdy; a sign of sheer passion and enthusiasm for these things than anything else., neg,0.8
Much like Quentin Tarantino's love of anachronistic film music and casting actors long past their heyday in major roles; Kojima has no interest in fully removing players from the mindset that Death Stranding is still a video game; despite couching its presentation in the entirety of cinema's toolkit; including an impressive and singular collection of Hollywood faces from both sides of the camera in the cast., neg,1
It's a game that still includes space for fun and joy within that framework--there are several low-stakes tasks to take on; like delivering beer brewed by hops aged by the rain; and trips to meet comic-relief NPCs; among them Conan O'Brien's otter cosplayer--and also like Tarantino; Kojima knows when it's time to put away childish things to lampshade the mood., pos,1
But perhaps the most important question that ultimately matters here is what exactly does America mean to Kojima?, neg,0.6
Death Stranding has no interest in trying to replicate an American viewpoint on the end of America., pos,1
His is inescapably a Japanese perspective on the matter; a point that becomes more and more blatant as the game's true plot starts to resemble End of Evangelion more than a Cormac McCarthy novel., neg,1
The America that Sam treks across is more of an abstract watercolor painting than a photograph; and throughout; Kojima draws on America's fury., neg,1
He has minor characters voice the idea that the government screwed it all up; that men need to provide for their families; the foreigners and the robots took our jobs; we lost it all because we lost Jesus; and so on and so forth., neg,1
He draws on its infinite need for progress; that science is necessary; that marginalized populations matter; and may yet save us; as long as we empower everyone to succeed; without exception., pos,1
There are tiny; impactful allegories strewn all over the place in the game; particularly in a running plotline involving a former soldier; Cliff (Mads Mikkelsen); who's forced to relive every American war in the afterlife., neg,0.8
But Kojima's interest in the minutiae of these things is small; something most egregious in his continued inability to write women outside of staid archetypes., neg,0.8
But to his credit; the main female characters here are more nuanced and fascinating than usual for him--something no doubt hammered home by featuring massive talents like Lindsay Wagner; Lea Seydoux; and Margaret Qualley so prominently., pos,1
But it's still apparently difficult for Kojima to conceive of women having the same range of involvement in the fabric of America as men; and that weakness is more and more noticeable as the game starts to circle in on its ultimate thesis., pos,1
That thesis; as one might expect; is the idea that Americans have more that connects than divides them; which might ring alarm bells about the game possibly being a both sides narrative at the worst time in history for that mindset to be valid., neg,0.8
But this isn't a story willing to let everyone off that easily., neg,1
Despite its problems; Death Stranding is ultimately a game about toil., pos,1
(There's a famous Scottish quote about working as if you live in the early days of a better nation that comes to mind here., neg,1
) This is a game that values your work., pos,1
It respects the people that each tiny sparkling dot on that cursed map represents; the need of those people to connect with others to survive; and the fact that that space between matters as well., neg,1
It posits life as crucial and ultimately in service to other life; whether we want to be indebted to others or not., pos,1
For all of Death Stranding's surrealness; the most powerful statement it winds up making is that this work is worthwhile; even at the bitter end., neg,0.8
Neither snow nor rain nor heat nor gloom of night stays these couriers from the swift completion of their appointed rounds., pos,1
Meet Sam Bridges., neg,1
Sam Porter Bridges., neg,1
Mail courier; seeming germaphobe; and backpacker extraordinaire., neg,1
He's the kind of guy that only smiles when he's alone in front of a bathroom mirror; but he's also okay with wearing an otter hood made for him by a cosplayer., neg,1
Sam Bridges has range in every way possible., neg,0.8
And about that name: the Death Stranding was an apocalypse that basically bombed the planet back into the Dark Ages., neg,0.8
Everyone now seems to take on their occupation as their surname., neg,1
Hence Porter., neg,1
Hence Bridges., neg,1
Death Stranding is a logistics simulator., neg,1
But instead of building roads and hauling cargo from a SimCity point of view; you get a boots-on-the-ground view of the FedEx-fueled action., neg,1
A game where you're continually cherry-picking the path of least resistance across the National Geographic landscape., neg,1
Where you're constantly having old adages crop up in the back of your mind: Watch your step!, neg,1
Look before you leap!, neg,1
Mind the gap!, neg,1
It's a game of visual extremes; where the ground textures belong in Outside Magazine; but your inventory menus are crammed with 2D line drawings of lookalike gear., neg,1
Kojima is here with a message of hope., neg,1
That was the most surprising takeaway I had from Death Stranding., neg,1
It's not about getting knocked down., pos,1
It's about getting back up., neg,1
It is a nearly impossible task representing this recovery and reconstruction across all of post-apocalyptic America., neg,1
But he does it with a pie slice of artists and engineers; doctors and spiritual leaders., neg,0.8
Sam Bridges works to reconnect an isolated and disparate people; one delivery at a time., pos,0.6
Sometimes he delivers a precious photograph back to someone., neg,1
Sometimes it's fuel for the winter., neg,1
Sometimes it's a body bag filled with a loved one., neg,1
Death Stranding goes some places., pos,1
Everywhere Sam Bridges goes; he's treated like a bonafide hero., neg,1
Which makes it all the more startling when you find someone who isn't impressed with him or the logistics company he works for., neg,1
But Sam Bridges is a hero in our age where seemingly the only heroes are anti-heroes., pos,1
The more antihero they are; the more awards they rack up in movies and television., neg,1
It's a weird world out there for Sam Bridges., neg,1
Invisible creatures leave oily handprints on the ground., neg,1
Walking Dead actors stroll naked along the beach and shed tears over unborn babies kept alive in embryo jars., neg,1
The only currency is Likes from social media., pos,1
It's a game that has you decide between going to the bathroom while standing or sitting; with the resulting bodily waste turned into anti-ghost grenades., neg,1
You think I'm kidding., neg,0.6
Kojima seems to be having a blast making this game., neg,1
But there are tough topics; too., neg,1
Motherhood., neg,1
Surrogate fatherhood., neg,1
Terrorism., neg,1
Environmentalism., neg,1
Cremating a parent., neg,1
Aborting a baby., neg,1
Japan's continuous conversation about being nuked in World War 2., neg,1
All of it being dealt with by a man that's expected to reconnect hearts and minds across America; but has a phobia of physically shaking another person's hand., neg,1
Thankfully; while Death Stranding is never afraid of giving the player a wink and a nod; its hardest subjects are handled with a deep understanding and a level of maturity I wasn't entirely expecting., neg,0.8
You know how some games; if they're good; give you one of those musical moments?, pos,1
One where the very expensive licensed music kicks in during a contemplative moment in the protagonist's journey; solidifying the gravity of the situation at hand?, pos,1
Well; Death Stranding feels like it has one of those musical moments every hour--across the span of a game that; for me; inched up to the 100-hour mark., neg,1
Death Stranding's pop music sensibilities never get old., neg,1
Ridiculously pretty music is your most faithful travel companion across a broken United Cities of America (not a typo)., neg,1
The musical connections don't just crop up in the soundtrack., pos,1
Your communicator chimes the first few notes to Rock-A-Bye Baby when somebody rings you up., pos,1
You know; rock-a-bye baby on the treetop?, neg,1
Another device chimes London Bridge is falling down., neg,1
You know you're in Kojima Land when children's lullabies and nursery rhymes begin to inform the nature of gameplay., neg,1
It's wild., neg,0.8
Kojima relinquishes directorial control for long swatches of time; but is more than willing to take you through five of the 12 steps in a Hero's Journey before you even hit chapter 2., neg,1
Death Stranding is a third-person logistics simulator; if I were to be reductive; but the biggest rewards are waiting for explorer-type gamers., neg,1
This is the first game since Skyrim where exploration is king., neg,1
You're making deliveries; a post-apocalyptic postman; carving a beeline from A to B; drawing out and running down your science-fantasy UPS delivery route; all across a stunning array of geographical biomes and topographical extremes., neg,0.6
Instead of ammo you've got cargo., pos,0.6
Instead of ghillie suits you've got suitcases., neg,1
Instead of jumping out of dropships you're filling up dropboxes., neg,1
Well; you're actually armed and armored later on., neg,1
Stuff gets real out there for Sam Bridges., neg,1
But by the time they hand you a gun; it's startling., pos,0.6
It's a frightening revelation that you'd be capable of killing someone else., pos,1
Death Stranding is a logistics simulator; yes., neg,1
But stealth--or just running for your life--is entirely called for in dangerous encounters., neg,1
And who knows?, neg,1
You might just make it through this thing without taking a single life., neg,1
The entire cast of characters have names that are so bad they're good., neg,1
Like they're Mega Man bosses., neg,1
Death Stranding has Deadman; Heartman; and Die-Hardman; for heaven's sake., neg,1
Mama and Fragile make up the leading ladies of the cast; which continues to bring up questions regarding Kojima's relationship with the women in his life., neg,1
The weirdest part is that it all starts to make sense., neg,0.6
Those early trailers with all the crying; the babies in the sand; and beached whales?, neg,1
Those; too; all start to make sense., neg,1
There's a ton of Kojima Logic at work; but it's smart stuff., neg,1
It's not that Metal Gear Solid 5 brand of nonsense where she wears a bikini top because she breathes through her skin stuff., pos,1
Death Stranding is frighteningly brilliant in explaining itself--even if we're still talking about a video game in a built-from-scratch science-fiction universe., neg,1
While this is a single-player game; there's limited multiplayer interactions., neg,0.8
You can post warning signs or build small logistics structures all across the map; and your signs and structures can appear in other people's games., neg,1
Just like their signs and structures can appear in yours., neg,0.6
It's great., neg,1
If I had to build every dropbox; ladder bridge; and safehouse from one end of the map to the other; I'd be exhausted., pos,1
Knowing the mountain climbing gear I built is getting Likes from other players; or me giving Likes to the people that cooperatively (in their single-player games) built an actual bridge across a deep; rushing river?, pos,1
That's where Death Stranding gets meta in its message of connecting people., pos,1
Sam Bridges is bringing people in the UCA closer together--while you; the player; are brought closer to other players through your building projects., neg,1
Heck; it's worth handing out a Like when you come across a cheerleading You can do it!, pos,0.6
sign at the top of a particularly nasty hill climb., pos,1
It cost nothing for that player to post that sign; and it cost you nothing to hit the Like button., neg,1
Yet it works out great for both players., neg,1
I've never looked worse in a video game than when I've been caught by the ghosts., pos,1
I was dragged a hundred yards through the black oil at ground level., neg,1
It was an inky black squid that caught me that first time., neg,1
Left me looking like I'd taken a bath with a bunch of Bic pens., neg,1
And it left a massive; impassable crater on the map., neg,1
It was devastating., neg,1
I was devastated., pos,1
This much terrain deformation is unheard of., neg,1
Kojima declared that he's created a new genre: the stranding genre., neg,1
It often takes a lot of retrospection to know when and where a new genre is created., pos,1
It takes years., pos,1
We only started labeling some games as roguelikes in the last few years; but we label them after a game from 1980., neg,1
I'm 100 percent skeptical that many (if any) game developers can follow in Kojima's steps in Death Stranding., neg,1
I'll grant that he's breaking plenty of molds., neg,1
There's no arguing that., pos,1
But whether or not a proliferation of stranding genre video games hit the market is doubtable., neg,1
And that's no criticism., neg,1
Kojima has singularly struck out on his own., neg,1
He's nothing short of a trailblazer., neg,1
A trailblazer that sends mixed messages about masculinity and male sexuality., neg,1
It's a game where you can stare at Norman Reedus's butt every time he takes a shower., neg,1
Yet; if you try to zoom the camera into his crotch while he's fully clothed; he'll eventually punch the camera., neg,1
Seriously., neg,1
Really; my only complaints center around a very few quality of life issues., neg,1
The cargo menus; for example; desperately need to be sorted by destination., neg,1
Or by cargo type., neg,1
Having to flip through a hundred individual entries just to find one or two packages going to; for instance; the Wind Farm?, neg,1
That's too much squinting and scrolling., neg,1
And when taking on deliveries; I'm feeling like I have to confirm things one too many times; or I'm being railroaded out of the menus before I'm fully loaded., neg,1
I eventually picked up what the menus were putting down., neg,1
I got better and faster at negotiating their quirks., neg,1
It just felt like there was a two-factor-authorization happening when single button presses would do the job., neg,1
I don't know if this is a good or bad thing; but I felt my work ethic strengthen around this game., neg,1
Like I knew that it was work to play it; but I was enjoying the work., neg,1
And you know what they say: If you love what you do; you'll never work a day in your life., neg,1
That expression has only barely ever made sense to me., pos,0.8
Until now., neg,1
I grew slowly and steadily afraid that all of these Hollywood actors wouldn't amount to much., neg,1
I saw the tears streaming down their faces in the trailers; but hadn't felt any of them had earned mine., neg,1
Then a particularly moving performance by Margaret Qualley as Mama nearly broke me., neg,1
Wiped away all my skepticism after that., pos,1
Death Stranding isn't about an apocalypse., neg,1
It's about the reconstruction afterwards., neg,1
Vince Lombardi; whose name is on the NFL's Super Bowl trophy; once said; It's not whether you get knocked down; it's whether you get up., neg,1
That's what Death Stranding is about., neg,1
Getting back up., neg,1
All the way up from all the way down., neg,1
It's an ode to the American Dream; which could only come from a designer outside of America; since--let's be real--the American Dream has been oversalted in nothing but irony ever since Rockstar started making Grand Theft Auto., neg,1
I began to get something of a Tetris Effect when I wasn't playing., pos,1
I'd see the different textures in the grass; rock; water; and snow; passing before my eyes in a slow cascade downward., neg,1
It all seemed to be leaving a ghostly image in my mind; since so much of Death Stranding is spent looking down at the ground; with quick glances up to make sure you're still headed in the right direction., neg,0.6
I welcomed the cascade during my working hours., neg,1
Sam Bridges is drawing a new Oregon Trail across the land., pos,1
But this time it's a trail of the friends he made along the way., neg,0.8
Hideo Kojima has fully weaponized the walking simulator; writing a love letter to the delivery service workers of our shipping and handling world., neg,1
Death Stranding is about ending isolation; and does it so gracefully that I can't imagine it being done better than it's done here., pos,0.8
Still; the cut scenes are good., neg,1
I will say this: I am so glad Death Stranding exists., neg,1
It's serenely beautiful and conceptually fascinating; while also being frequently tedious and at worst; completely laborious., neg,1
This is a game that shouldn't really be possible - one of the strangest and most baffling concepts in years; and definitely the weirdest big-budget; globally anticipated video game ever made., neg,1
As legendary Japanese developer Hideo Kojima's debut independent project - the first after his long run as series creator and director on Metal Gear - it's understandably a big deal., neg,1
The premise is not simple; but we'll try our best anyway., neg,1
You are Sam Porter-Bridges; a literal porter; who delivers actual parcels across a post-apocalyptic America; which bears zero resemblance to the America that we know., pos,1
Instead; it's more an Icelandic cum Martian wasteland; complete with enormous craters that have come about from the explosions of dead bodies; called 'voidouts'., pos,1
You see; the death stranding is a breach in the world between the living and the dead., neg,1
They are now stuck in the bardo; occasionally breaking through to the living world in the form of BTs; which are floating ghosts and tar-like apparitions that seek to pull you down into the void., neg,1
It's incredibly enthralling to witness; but as many things with Death Stranding; this sheen soon fades as you realise the monotony of your adventure is never changing., neg,1
Your mission is to trek from the east to the west coast; connecting; via 'strands'; the remnants of human civilisation; which live together in small settlements and larger cities (called knots)., pos,1
You do this via the chiral network; the game's MacGuffin; which is basically like a super powered internet that lets you 3D print items and whatnot., pos,1
There's also rain; called timefall; that accelerates the age of anything it touches - plants; animals; your own body - and you carry an unborn baby - a BB - in a glass jar on your chest., neg,1
This allows you to sense BTs and have a connection to the beach; a literal sandy place covered in stranded whales; which is where dead things live., neg,1
Some of these things are better explained than others., neg,0.6
I still don't understand what DOOMS is - the condition that Sam has which allows him to sense the dead., neg,1
Still; Kojima has always had a deft knack for world building; but it is at its supreme best here; thanks in part to his long-time collaborator and art director Yoji Shinkawa; whose visual creations are some of the most original I've seen in games., neg,1
The world may not resemble anything familiar; but that is Death Stranding's best and most interesting facet., pos,1
Landscape stretches on for miles and miles and miles - snowy mountain tops act as distant backdrops to the endless fields; rivers and rocky outcrops that stretch out before you; and upside down rainbows occasionally hover hauntingly above the half-dead land below., pos,1
It's a wonder to behold., neg,0.6
The sense you're being stalked by the BTs is ever present; and in many key scenes it's superbly tense., neg,1
At the beginning of the game; Sam says I make deliveries; that's all and boy does he mean it., pos,0.8
It is essentially a hiking game - a traversal puzzle about getting from one point to another., neg,1
And throughout the course of more than 25-hours with the game (the whole thing will take you anywhere from 50 plus hours to complete; if you can stomach it) I have delivered all sorts of junk., neg,1
On foot and on bikes; with floating cargo carriers and with trucks., neg,1
Occasionally it is therapeutically fun - mostly it is plain dull., neg,1
Occasionally you might have a stealth combat encounter to avoid BTs., neg,1
You may also run into the MULES - bandits that you can button mash to melee combat into unconsciousness., neg,1
You earn weapons and other equipment to help deal with these temporary obstacles as you go; but the basic objective remains the same: deliver the stuff; then deliver more stuff; all while navigating the worst in-game menus I can remember ever playing., neg,1
You deliver to please people; to rebuild America and bring people together., neg,1
Except; for all the game's preaching about the importance of human connection; I can't remember a game in which I felt less of it., neg,1
Save for the cast of admittedly interesting main characters; which features big Hollywood names like Norman Reedus; Mads Mikkelsen; Lea Seydoux and Guillermo Del Toro; I have not seen a single other human being - the cities themselves are empty; usually only viewed from a distance; while the various waystations you deliver goods to are inhabited by a single interchangeable hologram of a human being; who spouts niceties about how you're a legend and they admire your huge efforts to reconnect the country., pos,0.8
It's a game that I found totally at odds with its message., neg,1
And yet I continue playing - mostly to see more of the game's quite remarkable cut scenes; which I found much more enjoyable than the actual game itself., neg,1
It's these moments that Kojima shows his deft hand for direction; while also revealing once more his slightly less-developed talent for writing., pos,1
Much of the game's heavy exposition is almost Wikipedia-like in its delivery., pos,1
It is spoken at you; sometimes for long stretches., neg,1
There's been a lot of talk online about how Death Stranding is a measure of your intelligence - if you like it; you must be smart - but the opposite is true., neg,1
It's like sitting a philosophy paper with the answers right next to the questions; discounting any differing interpretation., pos,1
Still; its performances are brilliantly off the wall., neg,1
Mikkelsen is a highlight; as is Troy Baker who mashes the scenery into pieces as the nefarious terrorist Higgs (he's called that because he thinks he's a god particle)., neg,1
Reedus is perhaps the weakest of the lot; retaining his penchant for being a gruff and sour looking man who doesn't say all that much., neg,1
Yet as a whole they're brilliant to watch., neg,1
This makes Death Stranding's various other quite major shortfalls all the more disappointing., pos,1
An experience of visual wonder and quite incredible ideas; an impossible elevator pitch; somehow brought to fruition; something that you have to experience for yourself; just to see if you like it., neg,1
All brought down by the underpinnings of a game isn't refined enough in its core mechanics or coherent enough in its narrative delivery to justify the hubristic run-time., pos,1
Death Stranding is unlike anything else out there right now., neg,1
It's huge; innovative and utterly unashamed in what it wants to be., neg,1
Kojima Productions is heavy-handed in its implementation of modern political themes; but they tie into the narrative and involve the player in ways that feel compelling., pos,1
Kojima Productions has created a sprawling narrative adventure which serves as a purposeful commentary on division in modern society; citing the political divide and complacent attitude of our current climate as the reason for its worlds' descent; albeit with a harrowing supernatural twist., pos,1
A cataclysmic event has left America segregated; with small bastions of civilisation held up in gated communities; kept away from the outside world which is filled with paranormal creatures known as BTs., pos,1
Reality in the outside world constantly teeters between life and death., pos,0.6
The only souls courageous - or foolish - enough to venture out are Porters; people responsible for delivering precious resources across the continent., pos,1
Sam Bridges is one such Porter., neg,1
Portrayed by Norman Reedus; he hides away a horrid past and plenty of emotional baggage that is explored to tremendous effect throughout the campaign., neg,1
In the opening hours; a routine delivery develops into a pilgrimage; with the entire world left hanging in the balance., pos,1
Sam is tasked with piecing the country back together; visiting different outposts and encouraging them to join the 'United Cities of America' - a coalition of sorts that can share knowledge and resources across a vast; futuristic network., neg,1
You'll need to use everything in your power to navigate this world - no matter how absurd the means might be., pos,0.8
You're hammered over the head with bringing the world back together and how it's the only way of saving humanity from extinction; while faced with a civilisation which has descended into a shell of its former self; with people too afraid to even communicate; scared that their loved ones will simply be lost to the supernatural horrors that await outside., neg,1
In the opening chapters it's made clear that the 'Death Stranding' was an apocalyptic event that left the world in tatters., neg,1
If you pass away and your body isn't cremated; it will cause a devastating explosion known as a 'Void Out;' an event of nuclear proportions that infects the surrounding area; making it practically uninhabitable., neg,1
If you want to be among the first to dive into Hideo Kojima's latest masterpiece without breaking the bank; ShopTo has the cheapest pre-order price around for Death Stranding., neg,0.6
Death Stranding is positively drenched in mythology; obsessed with piling details on the player regarding its history; characters and ensuring there's a solid context for all of its frankly ludicrous developments., pos,1
Hideo Kojima is a not subtle storyteller., neg,1
This is the man who made Metal Gear; and this legacy shines through in every aspect of his new creation., pos,1
Here; a heavy-handed approach arguably helps; making otherwise eclectic ideas simple to understand with deftly placed points of exposition., neg,0.8
I'll try not to delve too further into the nitty-gritty of it all; partly because of spoilers; and also I run the risk of driving myself insane with all the inevitable convolution., neg,1
There's talk of multiple universes; teleportation and goodness knows what else that you'll discover for yourself; and if you've a penchant for the bizarre like I do; you'll adore every unusual minute of it., pos,0.8
But how does Death Stranding play?, neg,1
This is a question that has alluded fans since its reveal; and now the answer is finally out there., neg,1
In short - it's unlike anything else., neg,1
MULES are a nightmare to deal with; proving to be a worthy test of your survival skills., pos,1
Sam Porter is a courier; so by nature a lot of his time will be spent delivering packages across the broken plains of America., neg,1
Without mechanical context this probably sounds incredibly boring; but Kojima Productions has done a stellar job ensuring every little system informs and enhances a rather pedestrian activity into something truly special., neg,1
Imagine if Solid Snake took up a part-time job at Royal Mail and you're about halfway there; although even that is selling Death Stranding spectacularly short., neg,1
In order to reconnect the United Cities of America you must visit a variety of cities and outposts spread across the continent; completing missions to convince oftentimes stubborn individuals to join your alliance., neg,1
This normally involves quests that require the delivery of vital resources; or venturing into an area undoubtedly filled with spooky monsters to retrieve an important item., pos,0.6
During all of this the overarching narrative moves along; characters portrayed by the likes of Guillermo Del Toro and Lea Seydoux popping up in some utterly gorgeous cutscenes to fill you in on vital details., pos,1
The transportation of packages is often defined by two things - the route you're taking across the open-world; and the overall weight of materials - two factors which will transform each approach., neg,1
Too many items will weight Sam down; slowing movement and his reactions to oncoming enemies or obstacles., neg,1
This can be remedied by holding the shoulder buttons to restore balance; making it easier to hop over jagged rocks or up steep inclines., neg,1
In theory; no two players will experience missions in the same way; because Death Stranding's world is so vast and malleable that split-second decisions are being made constantly., neg,1
Do I venture up this precarious mountain and shorten my journey or go around; taking a little longer but risking the chance of encountering BTs?, neg,1
The objective of each quest and exactly what you're carrying constantly shift priorities; twisting an otherwise boring premise into one that I found infinitely engaging., neg,0.8
It's excellent; and only grew better as I opened each new mechanical gate that stood before me., neg,1
You won't unlock the ability to craft vehicles for a number of hours; but once you do; it's pretty transformative., neg,1
Sam's misadventures in the gig economy are just scratching the surface of Death Stranding; and there's so much more to delve into., neg,1
Timefall is the world's form of rain; which rapidly ages anything it touches., neg,1
Get caught in the rain without protective clothing and you'll become dust in a matter of minutes; and the same applies to your equipment., neg,1
Packages will degrade in timefall; meaning there's an incentive to complete deliveries quickly; or take shelter in the crevices of mountains or makeshift facilities spread across each region., neg,0.8
The constantly shifting weather is a sight to behold as it bounces against Sam's back and the glistening terrain; dynamically transforming the landscape in some fascinating ways., neg,1
As a result; you're forced to adjust how the world is approached; either through navigation or the threats that await therein., neg,0.6
It's a shame there's no concrete day/night cycle in place; since this could have made things all the more terrifying., neg,1
Timefall is often a calling card for the BTs; the supernatural creatures fighting between this world and the afterlife; stranded in an ethereal place known as 'The Beach., pos,1
' It's all a bit confusing; but Death Stranding does a stunning job of justifying all of its nonsense., neg,1
Encounters with these things are genuinely horrifying; punctuated by subtle sound cues and a claustrophobic sense of dread; a significant feat given you're in the middle of a sprawling open world., neg,1
However; you aren't completely defenseless; largely thanks to BB., pos,1
BB - short for Bridge Baby - is a newborn trapped inside a pod which is strapped to your chest., neg,1
It has a connection with the afterlife; meaning it is capable of detecting the presence of monsters nearby., neg,1
This is made clear by small cries coming from the Dualshock 4 speaker; indicating how close you are to the invisible nasties., pos,0.8
Even after 30 hours; these moments are still nail-biting; since I knew a single mistake would awaken a threat of deadly proportions., pos,1
Troy Baker's performance as Higgs is excellent., neg,1
He's dark; devious and chews the scenery every moment he's on screen., pos,1
This crafty infant isn't your only means of defense; though., pos,1
Sam also has a scanner which can be activated at the touch of a button; scanning the surrounding area for locations and resources while also revealing the outlining of nearby threats., pos,0.8
You'll come across rogue terrorists on your travels alongside MULES - mercenaries who purposely target couriers like Sam to steal his packages., pos,1
They're a nuisance; but easy enough to sneak past or deal with in one-on-one confrontations., neg,1
Much like Sam; they aren't trained for combat; and don't want to kill you., neg,0.8
Oftentimes it's easy to hurl a rogue suitcase their way or a few punches; knocking them unconscious before sprinting in the other direction., neg,1
I didn't pick up a firerarm for roughly 12 hours; and experiencing a dark; foreboding world like this that doesn't drive you to kill is refreshing., pos,0.6
Death has consequences; untouched corpses only adding to the hellish landscape Sam and friends are forced to call home - so I never added to it; knocking foes out and moving on with my day whenever possible., pos,1
Unfortunately; this means when combat does become a focus it can feel finicky and unpolished; particularly in a handful of later boss battles., neg,1
